Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,RegN_Eastern Metropolitan,RegN_Eastern Victoria,RegN_Northern Metropolitan,RegN_Northern Victoria,RegN_South-Eastern Metropolitan,RegN_Southern Metropolitan,RegN_Western Metropolitan,RegN_Western Victoria
2,442000.0,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,-37.7733,144.9219,6567.0,0,0,1,0,0,0,0,0,0,1,0
3,1037500.0,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1050000.0,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,6567.0,0,1,0,0,0,0,0,0,0,1,0
2,440000.0,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7749,144.9137,6567.0,0,0,1,0,0,0,0,0,0,1,0
4,1430000.0,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,-37.7766,144.9187,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1130000.0,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1135000.0,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,-37.777,144.9176,6567.0,1,0,0,0,0,0,0,0,0,1,0
4,950000.0,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,-37.7778,144.9131,6567.0,1,0,0,0,0,0,0,0,0,1,0
4,1345000.0,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1381500.0,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,-37.7727,144.9055,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,940000.0,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,-37.7778,144.9061,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,995000.0,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,-37.7778,144.9042,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,786000.0,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,-37.7816,144.9217,6567.0,1,0,0,0,0,0,0,0,0,1,0
2,705000.0,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,6567.0,1,0,0,0,0,0,0,0,0,1,0
2,760000.0,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,-37.7807,144.9285,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1000000.0,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,-37.7766,144.9277,6567.0,0,1,0,0,0,0,0,0,0,1,0
3,1305000.0,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,-37.7768,144.9223,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1215000.0,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,-37.7762,144.9174,6567.0,1,0,0,0,0,0,0,0,0,1,0
2,545000.0,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,-37.7772,144.9118,6567.0,0,0,1,0,0,0,0,0,0,1,0
4,1705000.0,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,-37.7774,144.9104,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1670000.0,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,-37.8673,145.0688,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,2050000.0,11.0,3147.0,3.0,3.0,4.0,310.0,315.0,2014.0,-37.874,145.0714,3052.0,0,1,0,0,0,0,0,0,1,0,0
3,1555000.0,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,-37.8666,145.0676,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1100000.0,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,-37.8699,145.0778,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1337000.0,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,-37.8685,145.0786,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1518000.0,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,-37.8675,145.0668,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1710000.0,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,-37.8695,145.084,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1655000.0,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,-37.8599,145.0815,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1550000.0,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,-37.86,145.0817,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1662000.0,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,-37.8742,145.07,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1665000.0,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,-37.8737,145.0695,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,900000.0,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,-37.8655,145.0808,3052.0,0,1,0,0,0,0,0,0,1,0,0
3,1500000.0,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,-37.8653,145.0897,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,-37.8669,145.077,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1830000.0,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,-37.8619,145.0879,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1415000.0,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,-37.8703,145.0774,3052.0,1,0,0,0,0,0,0,0,1,0,0
2,1440000.0,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,-37.872,145.0692,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1250000.0,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,-37.8693,145.08,3052.0,0,1,0,0,0,0,0,0,1,0,0
5,1600000.0,11.0,3147.0,5.0,3.0,4.0,700.0,266.0,1950.0,-37.8724,145.0758,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1860000.0,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,-37.8711,145.0746,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1790000.0,11.0,3147.0,4.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1950000.0,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,-37.8715,145.0688,3052.0,1,0,0,0,0,0,0,0,1,0,0
3,1650000.0,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,-37.8636,145.0903,3052.0,1,0,0,0,0,0,0,0,1,0,0
4,1200000.0,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,-37.8716,145.0999,2894.0,1,0,0,0,0,0,0,0,1,0,0
2,1075000.0,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,2894.0,1,0,0,0,0,0,0,0,1,0,0
4,1500000.0,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,2894.0,1,0,0,0,0,0,0,0,1,0,0
2,700000.0,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,2894.0,0,1,0,0,0,0,0,0,1,0,0
3,761000.0,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,-37.8675,145.106,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,1365000.0,12.2,3147.0,3.0,1.0,1.0,792.0,792.0,1950.0,-37.864,145.0972,2894.0,1,0,0,0,0,0,0,0,1,0,0
4,1100000.0,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,2894.0,1,0,0,0,0,0,0,0,1,0,0
2,690000.0,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,-37.8711,145.1017,2894.0,0,0,1,0,0,0,0,0,1,0,0
3,1631000.0,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,-37.8621,145.1021,2894.0,1,0,0,0,0,0,0,0,1,0,0
4,1500000.0,12.2,3147.0,4.0,2.0,1.0,593.0,255.0,1930.0,-37.8655,145.096,2894.0,1,0,0,0,0,0,0,0,1,0,0
5,1529500.0,12.2,3147.0,5.0,3.0,2.0,585.0,317.0,2000.0,-37.8637,145.1024,2894.0,1,0,0,0,0,0,0,0,1,0,0
2,600000.0,12.2,3147.0,2.0,1.0,1.0,153.0,80.0,1970.0,-37.8696,145.0962,2894.0,0,0,1,0,0,0,0,0,1,0,0
4,1240000.0,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,2894.0,1,0,0,0,0,0,0,0,1,0,0
2,700000.0,12.2,3147.0,2.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,2894.0,0,0,1,0,0,0,0,0,1,0,0
2,1110000.0,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,1305000.0,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,-37.858,145.1038,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,855000.0,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,900500.0,12.2,3147.0,3.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,2894.0,0,1,0,0,0,0,0,0,1,0,0
3,1200000.0,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,830000.0,12.2,3147.0,2.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,2894.0,0,1,0,0,0,0,0,0,1,0,0
3,850000.0,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,750000.0,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,851000.0,10.5,3034.0,3.0,3.0,1.0,557.0,181.0,2017.0,-37.77,144.8572,4502.0,0,1,0,0,0,0,0,0,0,1,0
4,1155000.0,10.5,3034.0,3.0,2.0,2.0,569.0,225.0,2008.0,-37.7654,144.8655,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,680000.0,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,-37.7591,144.8542,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,627500.0,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,-37.7632,144.8622,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,950000.0,10.5,3034.0,4.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,705000.0,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,-37.7691,144.8575,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,1100000.0,10.5,3034.0,4.0,3.0,2.0,873.0,395.0,1992.0,-37.7609,144.8639,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,892500.0,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,4502.0,1,0,0,0,0,0,0,0,0,1,0
2,522500.0,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,-37.756,144.8641,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,680000.0,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,875000.0,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,762000.0,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,4502.0,1,0,0,0,0,0,0,0,0,1,0
2,411000.0,10.5,3034.0,2.0,1.0,1.0,0.0,85.0,1995.0,-37.7608,144.863,4502.0,0,0,1,0,0,0,0,0,0,1,0
3,805000.0,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,-37.7607,144.8581,4502.0,1,0,0,0,0,0,0,0,0,1,0
3,634000.0,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,-37.7584,144.8568,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,1819000.0,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,-37.8668,144.9928,2952.0,1,0,0,0,0,0,0,0,1,0,0
2,410000.0,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,-37.8731,144.9958,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,1015000.0,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,2952.0,0,1,0,0,0,0,0,0,1,0,0
2,502500.0,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,-37.8725,144.9952,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,520000.0,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,442000.0,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8726,144.9962,2952.0,0,0,1,0,0,0,0,0,1,0,0
3,1193000.0,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,2952.0,1,0,0,0,0,0,0,0,1,0,0
2,416000.0,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,474000.0,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,981000.0,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,-37.874,144.9933,2952.0,1,0,0,0,0,0,0,0,1,0,0
3,1690000.0,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,2952.0,1,0,0,0,0,0,0,0,1,0,0
2,540000.0,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,-37.8727,144.9969,2952.0,0,0,1,0,0,0,0,0,1,0,0
2,2100000.0,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,-37.8094,145.0807,5682.0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,-37.811,145.0958,5682.0,1,0,0,0,0,0,0,0,1,0,0
2,1255000.0,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,-37.8128,145.0975,5682.0,0,1,0,0,0,0,0,0,1,0,0
3,1070000.0,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,-37.8161,145.0812,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,806000.0,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,-37.8124,145.0916,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,1850000.0,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,5682.0,1,0,0,0,0,0,0,0,1,0,0
3,700000.0,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,-37.8065,145.065,5682.0,1,0,0,0,0,0,0,0,1,0,0
2,500000.0,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,-37.8162,145.0841,5682.0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,-37.8032,145.0693,5682.0,1,0,0,0,0,0,0,0,1,0,0
2,635000.0,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,-37.8116,145.0724,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,526000.0,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,-37.8144,145.0993,5682.0,0,0,1,0,0,0,0,0,1,0,0
3,905000.0,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,-37.8013,145.0652,5682.0,1,0,0,0,0,0,0,0,1,0,0
4,1750000.0,9.7,3103.0,4.0,3.0,2.0,453.0,308.0,2016.0,-37.8044,145.1006,5682.0,1,0,0,0,0,0,0,0,1,0,0
2,760000.0,9.7,3103.0,2.0,1.0,1.0,121.0,100.0,1960.0,-37.8112,145.0881,5682.0,0,1,0,0,0,0,0,0,1,0,0
3,1367000.0,9.7,3103.0,3.0,2.0,2.0,219.0,164.0,2003.0,-37.8125,145.0849,5682.0,0,1,0,0,0,0,0,0,1,0,0
4,1400000.0,9.7,3103.0,4.0,3.0,2.0,241.0,240.0,2009.0,-37.8042,145.1042,5682.0,0,1,0,0,0,0,0,0,1,0,0
2,625000.0,9.7,3103.0,2.0,1.0,1.0,115.0,104.0,1960.0,-37.8122,145.0879,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,460000.0,9.7,3103.0,2.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,1053000.0,9.7,3103.0,2.0,1.0,2.0,231.0,98.0,1985.0,-37.8123,145.0821,5682.0,0,0,1,0,0,0,0,0,1,0,0
3,1472000.0,9.7,3103.0,3.0,2.0,2.0,306.0,170.0,1995.0,-37.8106,145.0848,5682.0,0,1,0,0,0,0,0,0,1,0,0
2,754000.0,9.7,3103.0,2.0,1.0,1.0,87.0,88.0,1990.0,-37.8134,145.08100000000005,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,755000.0,9.7,3103.0,2.0,1.0,1.0,213.0,92.0,1980.0,-37.8092,145.0789,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,650000.0,9.7,3103.0,2.0,1.0,1.0,0.0,150.0,1960.0,-37.8147,145.084,5682.0,0,0,1,0,0,0,0,0,1,0,0
4,2000000.0,9.7,3103.0,3.0,1.0,2.0,739.0,291.0,1930.0,-37.8039,145.0631,5682.0,1,0,0,0,0,0,0,0,1,0,0
4,1900000.0,9.7,3103.0,4.0,2.0,1.0,665.0,155.0,1940.0,-37.8057,145.0825,5682.0,1,0,0,0,0,0,0,0,1,0,0
3,1750000.0,9.7,3103.0,3.0,2.0,3.0,613.0,193.0,1943.0,-37.8056,145.0688,5682.0,1,0,0,0,0,0,0,0,1,0,0
2,730000.0,9.7,3103.0,2.0,1.0,1.0,130.0,80.0,1960.0,-37.812,145.0876,5682.0,0,0,1,0,0,0,0,0,1,0,0
3,1500000.0,9.7,3103.0,3.0,2.0,2.0,404.0,190.0,2011.0,-37.8075,145.1011,5682.0,1,0,0,0,0,0,0,0,1,0,0
4,1700000.0,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,5682.0,1,0,0,0,0,0,0,0,1,0,0
3,1315000.0,9.2,3104.0,3.0,2.0,2.0,260.0,167.0,2000.0,-37.7966,145.1021,7809.0,0,1,0,0,0,0,0,0,1,0,0
3,1500000.0,9.2,3104.0,3.0,2.0,1.0,778.0,154.0,1950.0,-37.7939,145.0789,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1905000.0,9.2,3104.0,4.0,2.0,2.0,647.0,185.0,1955.0,-37.7917,145.0868,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1900000.0,9.2,3104.0,4.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1265000.0,9.2,3104.0,3.0,2.0,1.0,347.0,160.0,2011.0,-37.7947,145.1035,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1750000.0,9.2,3104.0,4.0,2.0,2.0,673.0,185.0,1960.0,-37.7856,145.0918,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1450000.0,9.2,3104.0,3.0,1.0,2.0,665.0,124.0,1950.0,-37.7862,145.0781,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1825000.0,9.2,3104.0,4.0,2.0,3.0,736.0,225.0,1958.0,-37.7944,145.1028,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1150000.0,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,7809.0,0,1,0,0,0,0,0,0,1,0,0
4,1572000.0,9.2,3104.0,4.0,2.0,2.0,662.0,330.0,1965.0,-37.798,145.1007,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1750000.0,9.2,3104.0,5.0,3.0,2.0,705.0,365.0,2013.0,-37.7851,145.0775,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1850000.0,9.2,3104.0,4.0,2.0,2.0,619.0,254.0,1990.0,-37.8025,145.0843,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1740000.0,9.2,3104.0,4.0,2.0,2.0,610.0,275.0,1993.0,-37.7843,145.0891,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1388800.0,9.2,3104.0,3.0,2.0,1.0,517.0,247.0,1970.0,-37.783,145.0926,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1800000.0,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1700000.0,9.2,3104.0,3.0,2.0,3.0,763.0,168.0,1960.0,-37.7935,145.0865,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1230000.0,9.2,3104.0,3.0,3.0,1.0,310.0,188.0,2012.0,-37.7949,145.1014,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1950000.0,9.2,3104.0,3.0,3.0,2.0,665.0,232.0,1970.0,-37.7889,145.0904,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1750000.0,9.2,3104.0,5.0,2.0,2.0,710.0,170.0,1955.0,-37.7907,145.0916,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,2000000.0,9.2,3104.0,5.0,2.0,2.0,1002.0,244.0,1950.0,-37.796,145.0984,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1480000.0,9.2,3104.0,3.0,1.0,4.0,605.0,116.0,1950.0,-37.7951,145.0696,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1818000.0,9.2,3104.0,3.0,1.0,1.0,722.0,90.0,1930.0,-37.7956,145.0829,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1903000.0,9.2,3104.0,3.0,1.0,2.0,713.0,720.0,1950.0,-37.7982,145.0816,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1720000.0,9.2,3104.0,4.0,3.0,2.0,869.0,170.0,1950.0,-37.8002,145.0999,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1675000.0,9.2,3104.0,4.0,2.0,2.0,667.0,201.0,1974.0,-37.7835,145.0883,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1680000.0,9.2,3104.0,4.0,3.0,1.0,362.0,200.0,2014.0,-37.7987,145.0788,7809.0,0,1,0,0,0,0,0,0,1,0,0
3,2100000.0,9.2,3104.0,3.0,2.0,3.0,949.0,175.0,1940.0,-37.796,145.0696,7809.0,1,0,0,0,0,0,0,0,1,0,0
2,685000.0,9.2,3104.0,2.0,1.0,1.0,177.0,85.0,1975.0,-37.7935,145.0679,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1335000.0,9.2,3104.0,3.0,2.0,2.0,368.0,177.0,2009.0,-37.7846,145.0935,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1900000.0,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,7809.0,1,0,0,0,0,0,0,0,1,0,0
2,1040000.0,9.2,3104.0,2.0,1.0,1.0,250.0,112.0,1995.0,-37.7996,145.0959,7809.0,0,0,1,0,0,0,0,0,1,0,0
4,1250000.0,9.2,3104.0,4.0,2.0,2.0,644.0,153.0,1950.0,-37.7997,145.0993,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1875000.0,9.2,3104.0,5.0,3.0,2.0,842.0,200.0,1961.0,-37.7854,145.0869,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1530000.0,9.2,3104.0,4.0,2.0,2.0,701.0,198.0,1960.0,-37.7839,145.0954,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,1700000.0,9.2,3104.0,3.0,2.0,5.0,754.0,175.0,1960.0,-37.786,145.0886,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1651000.0,9.2,3104.0,3.0,1.0,2.0,657.0,151.0,1960.0,-37.7895,145.0985,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1920000.0,9.2,3104.0,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1560000.0,9.2,3104.0,5.0,2.0,3.0,845.0,199.0,1980.0,-37.7898,145.1021,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1038000.0,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1660000.0,9.2,3104.0,4.0,3.0,2.0,737.0,193.0,1950.0,-37.7975,145.0961,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1770000.0,9.2,3104.0,3.0,2.0,1.0,720.0,147.0,1955.0,-37.7938,145.0838,7809.0,1,0,0,0,0,0,0,0,1,0,0
2,691500.0,9.2,3104.0,3.0,1.0,1.0,0.0,102.0,1968.0,-37.7938,145.0666,7809.0,0,0,1,0,0,0,0,0,1,0,0
3,875000.0,13.0,3204.0,3.0,1.0,2.0,348.0,121.0,1950.0,-37.9273,145.0479,6795.0,0,0,1,0,0,0,0,0,1,0,0
3,1425000.0,13.0,3204.0,3.0,2.0,2.0,613.0,143.0,1960.0,-37.9311,145.0428,6795.0,1,0,0,0,0,0,0,0,1,0,0
2,851000.0,13.0,3204.0,2.0,1.0,1.0,140.0,250.0,1970.0,-37.9204,145.0443,6795.0,0,1,0,0,0,0,0,0,1,0,0
3,1222500.0,13.0,3204.0,3.0,2.0,2.0,299.0,181.0,2000.0,-37.9272,145.0406,6795.0,1,0,0,0,0,0,0,0,1,0,0
3,1317500.0,13.0,3204.0,3.0,1.0,1.0,576.0,127.0,1945.0,-37.9149,145.0254,6795.0,1,0,0,0,0,0,0,0,1,0,0
2,360000.0,13.0,3204.0,2.0,1.0,1.0,0.0,69.0,1965.0,-37.9332,145.045,6795.0,0,0,1,0,0,0,0,0,1,0,0
4,1435000.0,13.0,3204.0,3.0,3.0,2.0,291.0,212.0,2012.0,-37.9278,145.0337,6795.0,0,1,0,0,0,0,0,0,1,0,0
3,1110000.0,13.0,3204.0,3.0,1.0,2.0,692.0,164.0,1940.0,-37.9263,145.04,6795.0,1,0,0,0,0,0,0,0,1,0,0
3,1500000.0,13.0,3204.0,3.0,2.0,1.0,565.0,222.0,1940.0,-37.9134,145.0263,6795.0,1,0,0,0,0,0,0,0,1,0,0
4,1300000.0,13.0,3204.0,4.0,2.0,2.0,697.0,194.0,1940.0,-37.9318,145.0474,6795.0,1,0,0,0,0,0,0,0,1,0,0
